alpha,1000,5000,10000,50000,100000,200000,500000,1000000
-20,0.23907,0.22261,0.24757,0.23918,0.23111,0.22667,0.1114,0.11333
-19,0.23071,0.21119,0.23539,0.22541,0.21826,0.21405,0.10787,0.08776
-18,0.22268,0.2,0.22047,0.21309,0.20603,0.20058,0.08078,0.06211
-17,0.21497,0.18904,0.19822,0.20155,0.19378,0.1871,0.06032,0.04316
-16,0.20762,0.17832,0.1753,0.19105,0.18152,0.17289,0.04703,0.03051
-15,0.20062,0.16785,0.1638,0.18398,0.16919,0.15776,0.03663,0.02484
-14,0.19397,0.15766,0.15254,0.16649,0.15649,0.05289,0.02939,0.0213
-13,0.18767,0.14782,0.14153,0.15554,0.14299,0.04183,0.02544,0.01952
-12,0.18168,0.13825,0.13075,0.14192,0.13247,0.03657,0.02302,0.0172
-11,0.17593,0.12892,0.12024,0.13005,0.05927,0.03195,0.02072,0.01529
-10,0.17023,0.11985,0.11003,0.1196,0.04773,0.02854,0.01829,0.01367
-9,0.16457,0.11107,0.10021,0.10714,0.03863,0.0256,0.01636,0.01218
-8,0.15901,0.10267,0.09092,0.0983,0.03334,0.02303,0.01441,0.01107
-7,0.15359,0.0948,0.08236,0.08687,0.02957,0.02063,0.01279,0.01012
-6,0.14846,0.08765,0.07473,0.07787,0.02681,0.01846,0.01149,0.00931
-5,0.14378,0.08138,0.06818,0.04057,0.02497,0.01659,0.01048,0.00864
-4,0.13973,0.07607,0.06272,0.03491,0.02341,0.01484,0.00967,0.0081
-3,0.13649,0.07175,0.05827,0.03227,0.02186,0.01328,0.00904,0.00773
-2,0.13419,0.06858,0.05464,0.03137,0.02047,0.01198,0.00851,0.00741
-1,0.13286,0.0669,0.05213,0.03204,0.01971,0.01131,0.00807,0.00712
0,0.13246,0.06687,0.05189,0.03379,0.01967,0.01123,0.00788,0.00686
1,0.13293,0.06824,0.05361,0.03662,0.01888,0.01178,0.0079,0.0068
2,0.13422,0.07077,0.05665,0.0409,0.01828,0.01257,0.00817,0.00681
3,0.13628,0.07432,0.06076,0.04619,0.0187,0.01304,0.00874,0.00699
4,0.13907,0.07885,0.06586,0.056545,0.01937,0.01345,0.00949,0.00743
5,0.14253,0.08432,0.07194,0.0669,0.02038,0.01406,0.01019,0.00814
6,0.14662,0.09073,0.07901,0.07684,0.02148,0.01486,0.01081,0.00907
7,0.15125,0.09802,0.08706,0.08621,0.02259,0.01577,0.01168,0.01005
8,0.15636,0.10614,0.09602,0.09681,0.02387,0.01698,0.01287,0.01116
9,0.16188,0.11499,0.10583,0.10981,0.02544,0.01874,0.01443,0.01257
10,0.16775,0.12448,0.11636,0.12067,0.02791,0.02114,0.01648,0.01421
11,0.17394,0.13449,0.12751,0.13272,0.03146,0.02475,0.01914,0.01615
12,0.18041,0.14496,0.13918,0.14844,0.03616,0.02981,0.02276,0.01864
13,0.18724,0.15585,0.15129,0.15779,0.04207,0.03612,0.0274,0.02183
14,0.19445,0.16721,0.16378,0.17138,0.04886,0.04348,0.0338,0.02613
15,0.20204,0.17892,0.17663,0.18452,0.05745,0.05167,0.04215,0.03202
16,0.20999,0.19096,0.18978,0.19612,0.06849,0.06024,0.0531,0.03964
17,0.21831,0.2033,0.20944,0.20892,0.0962,0.0699,0.06636,0.04949
18,0.22696,0.2159,0.23156,0.22335,0.18172,0.08203,0.08062,0.06272
19,0.23596,0.22877,0.24184,0.23383,0.19234,0.09578,0.09592,0.07803
20,0.24528,0.24187,0.25719,0.24479,0.20275,0.10757,0.1114,0.09652
