alpha,1000,5000,10000,50000,100000,200000,500000,1000000
-20,-0.7308,-0.7023,-0.7971,-0.8174,-0.8182,-0.5398,-0.5568,-1.1169
-19,-0.6945,-0.6628,-0.7556,-0.7829,-0.8053,-0.5337,-0.5359,-1.1883
-18,-0.6584,-0.623,-0.7076,-0.7512,-0.7545,-0.5158,-1.01,-1.2652
-17,-0.6226,-0.5831,-0.6617,-0.7206,-0.7265,-0.5025,-1.1369,-1.3387
-16,-0.5874,-0.5434,-0.5958,-0.6937,-0.7086,-0.511,-1.2014,-1.388
-15,-0.553,-0.5041,-0.501,-0.6866,-0.7064,-0.5224,-1.2345,-1.3787
-14,-0.5197,-0.4656,-0.4613,-0.639,-0.6991,-0.7036,-1.2288,-1.3488
-13,-0.4877,-0.4282,-0.4226,-0.6259,-0.6789,-0.9099,-1.2063,-1.316
-12,-0.457,-0.3923,-0.3852,-0.6314,-0.7937,-1.0018,-1.1745,-1.2448
-11,-0.4277,-0.3585,-0.3496,-0.5981,-0.9295,-1.0194,-1.1158,-1.1665
-10,-0.3994,-0.3273,-0.3159,-0.72,-0.967,-0.9636,-1.0405,-1.081
-9,-0.3714,-0.2985,-0.2844,-0.8786,-0.9231,-0.8931,-0.9627,-0.995
-8,-0.3429,-0.2715,-0.2545,-0.8345,-0.8481,-0.8192,-0.8854,-0.9103
-7,-0.3127,-0.2451,-0.2255,-0.7683,-0.7632,-0.7493,-0.8042,-0.827
-6,-0.2796,-0.2176,-0.1961,-0.6916,-0.6863,-0.6801,-0.7219,-0.6937
-5,-0.2424,-0.1876,-0.1647,-0.6194,-0.6141,-0.608263636,-0.6271,-0.5569
-4,-0.2008,-0.1542,-0.1308,-0.5431,-0.5366,-0.5299,-0.4795,-0.4277
-3,-0.1549,-0.1177,-0.0949,-0.4501,-0.4545,-0.4356,-0.3302,-0.3202
-2,-0.1054,-0.0791,-0.0596,-0.1856,-0.3738,-0.2718,-0.2089,-0.2144
-1,-0.0535,-0.0396,-0.0283,0.0289,-0.259,-0.1227,-0.103545455,-0.1075
0,0,0,0,0,0,0,0,0
1,0.0535,0.0397,0.0283,-0.0289,0.259,0.1449,0.1034,0.1075
2,0.1055,0.0791,0.0597,0.1855,0.3737,0.3078,0.2089,0.2144
3,0.1549,0.1178,0.0951,0.45,0.4544,0.4462,0.3302,0.3202
4,0.2009,0.1544,0.131,0.5431,0.5365,0.5358,0.4795,0.4277
5,0.2424,0.1879,0.1651,0.6193,0.614,0.6194,0.6271,0.5569
6,0.2797,0.218,0.1966,0.6915,0.6862,0.6974,0.7218,0.6938
7,0.3129,0.2456,0.2261,0.7683,0.7632,0.7732,0.8041,0.8269
8,0.3432,0.2722,0.2553,0.8345,0.8481,0.8495,0.8854,0.9102
9,0.3717,0.2993,0.2854,0.8787,0.9232,0.9292,0.9627,0.995
10,0.3997,0.3282,0.3171,0.8381,0.9671,1.0071,1.0406,1.0811
11,0.4281,0.3596,0.3508,0.4459,0.9298,1.0714,1.116,1.1666
12,0.4576,0.3934,0.3865,0.4481,0.7944,1.0955,1.1751,1.2452
13,0.4883,0.4294,0.424,0.4657,0.6809,1.0809,1.2072,1.3166
14,0.5204,0.4668,0.4628,0.4555,0.6995,0.9897,1.23,1.3498
15,0.5538,0.5054,0.5025,0.4647,0.7086,0.5219,1.2361,1.38
16,0.5882,0.5448,0.5971,0.4726,0.7107,0.5093,1.2031,1.3899
17,0.6235,0.5846,0.6632,0.4901,0.7279,0.5012,1.1386,1.341
18,0.6594,0.6246,0.709,0.5104,0.7557,0.5147,1.0102,1.2683
19,0.6957,0.6645,0.757,0.519,0.8058,0.5321,0.819290909,1.1909
20,0.7321,0.704,0.7986,0.5319,0.8196,0.5384,0.8299,1.1187
