alpha,1000,5000,10000,50000,100000,200000,500000,1000000
-20,0.0606,0.0738,0.0884,0.0683,0.0682,0.0296,0.0284,0.0232
-19,0.0521,0.0654,0.0828,0.0612,0.0546,0.0234,0.0251,0.0062
-18,0.0438,0.0573,0.0764,0.054,0.0524,0.0194,0.0127,-0.0087
-17,0.0358,0.0495,0.0704,0.0471,0.0446,0.0153,-0.0131,-0.0217
-16,0.0281,0.0418,0.0599,0.0406,0.0354,0.0084,-0.0276,-0.0306
-15,0.0207,0.0345,0.0397,0.0332,0.0252,0.0023,-0.0335,-0.0313
-14,0.0136,0.0273,0.0328,0.0307,0.017,-0.0201,-0.0343,-0.027
-13,0.007,0.0205,0.0261,0.0262,0.0127,-0.042,-0.0303,-0.0184
-12,0.0009,0.0138,0.0197,0.0222,-0.0203,-0.0378,-0.0226,-0.0135
-11,-0.0046,0.0074,0.0135,0.0211,-0.0309,-0.026,-0.0162,-0.0092
-10,-0.0092,0.0012,0.0075,-0.0141,-0.0217,-0.0204,-0.0114,-0.0053
-9,-0.0129,-0.0047,0.0015,-0.0184,-0.0147,-0.0153,-0.0065,-0.001
-8,-0.0155,-0.0103,-0.0045,-0.0124,-0.0094,-0.01,-0.0007,0.004
-7,-0.0167,-0.0151,-0.0103,-0.0062,-0.0051,-0.0034,0.0047,0.0093
-6,-0.0166,-0.0188,-0.0155,0.0004,0.0008,0.0034,0.01,0.004
-5,-0.0154,-0.0206,-0.0193,0.0098,0.0077,0.009490909,0.0124,-0.002
-4,-0.0133,-0.0203,-0.021,0.0217,0.0145,0.0144,0.0038,-0.0061
-3,-0.0105,-0.0176,-0.02,0.0333,0.0213,0.016,-0.0045,-0.0048
-2,-0.0072,-0.013,-0.0158,0.0111,0.0294,0.005,-0.0059,-0.003
-1,-0.0037,-0.0069,-0.0088,-0.0155,0.0311,-0.0011,-0.003181818,-0.0014
0,0,0,0,0,0,0,0,0
1,0.0037,0.0069,0.0088,0.0155,-0.0311,-0.0032,0.0032,0.0014
2,0.0072,0.013,0.0158,-0.0111,-0.0294,-0.0121,0.0059,0.003
3,0.0105,0.0176,0.0199,-0.0333,-0.0213,-0.018,0.0045,0.0048
4,0.0133,0.0203,0.021,-0.0217,-0.0145,-0.0144,-0.0038,0.0061
5,0.0154,0.0206,0.0193,-0.0097,-0.0077,-0.0099,-0.0124,0.002
6,0.0166,0.0187,0.0154,-0.0004,-0.0008,-0.0043,-0.01,-0.004
7,0.0167,0.015,0.0102,0.0062,0.0051,0.0018,-0.0047,-0.0093
8,0.0154,0.0101,0.0044,0.0124,0.0094,0.0076,0.0008,-0.004
9,0.0129,0.0046,-0.0017,0.0184,0.0147,0.0124,0.0064,0.001
10,0.0092,-0.0014,-0.0077,0.0228,0.0217,0.0168,0.0114,0.0053
11,0.0045,-0.0076,-0.0138,-0.0066,0.0308,0.0217,0.0161,0.0091
12,-0.001,-0.014,-0.02,-0.0069,0.0201,0.0297,0.0225,0.0134
13,-0.0071,-0.0207,-0.0264,-0.0077,-0.0128,0.0368,0.0302,0.0183
14,-0.0138,-0.0276,-0.0331,-0.0088,-0.0174,0.0307,0.0341,0.0268
15,-0.0208,-0.0347,-0.0401,-0.011,-0.0252,-0.002,0.0333,0.0311
16,-0.0283,-0.0421,-0.0602,-0.0139,-0.0354,-0.0083,0.0273,0.0304
17,-0.036,-0.0498,-0.0708,-0.0169,-0.0448,-0.0151,0.0127,0.0214
18,-0.0441,-0.0577,-0.0767,-0.02,-0.0527,-0.0192,-0.0134,0.0084
19,-0.0524,-0.0659,-0.0831,-0.0245,-0.055,-0.0232,-0.057581818,-0.0066
20,-0.0609,-0.0742,-0.0888,-0.029,-0.0685,-0.0294,-0.0689,-0.0236
