alpha,1000,5000,10000,50000,100000,200000,500000,1000000
-20,0.24272,0.23415,0.25489,0.25489,0.23616,0.19665,0.1152,0.10571
-19,0.23349,0.22163,0.24186,0.24186,0.22379,0.18649,0.09538,0.08018
-18,0.22458,0.20929,0.22746,0.22746,0.21164,0.17642,0.07881,0.05963
-17,0.216,0.19715,0.21273,0.21273,0.20024,0.13356,0.06285,0.04502
-16,0.20776,0.18523,0.19592,0.19592,0.18627,0.06807,0.04963,0.03393
-15,0.19986,0.17351,0.17084,0.17084,0.1715,0.05167,0.03948,0.02734
-14,0.1923,0.16202,0.15827,0.15827,0.08854,0.0434,0.03141,0.02265
-13,0.18509,0.15081,0.1459,0.1459,0.05897,0.03662,0.02591,0.01967
-12,0.17821,0.1399,0.13373,0.13373,0.04732,0.03159,0.0222,0.01756
-11,0.17159,0.12921,0.1218,0.1218,0.03963,0.02761,0.0195,0.01579
-10,0.16511,0.11879,0.11018,0.11018,0.03389,0.02435,0.01746,0.01439
-9,0.15885,0.10875,0.09901,0.09901,0.02909,0.0214,0.0158,0.013175455
-8,0.15286,0.09928,0.0885,0.0885,0.02542,0.01906,0.01437,0.01173
-7,0.14727,0.0906,0.07891,0.07891,0.02238,0.01705,0.01293,0.01041
-6,0.1422,0.08295,0.07046,0.07046,0.0202,0.01548,0.01148,0.00916
-5,0.13778,0.07648,0.06328,0.06328,0.01871,0.01446,0.01015,0.00818
-4,0.13409,0.07125,0.05744,0.05744,0.01786,0.01367,0.00905,0.00742
-3,0.13121,0.06726,0.05296,0.05296,0.01758,0.0128,0.00824,0.0069
-2,0.12915,0.06449,0.04986,0.04986,0.01816,0.01182,0.00769,0.00657
-1,0.12793,0.06284,0.04807,0.04807,0.0189,0.01104,0.0074,0.0064
0,0.12648,0.06229,0.04749,0.04749,0.01931,0.010758182,0.00731,0.00634
1,0.12685,0.06284,0.04806,0.04806,0.0189,0.01104,0.0074,0.0064
2,0.12797,0.06448,0.04985,0.04985,0.01816,0.01182,0.00769,0.00657
3,0.12994,0.06725,0.05294,0.05294,0.01758,0.0128,0.00825,0.0069
4,0.1328,0.07123,0.05741,0.05741,0.01786,0.01366,0.00905,0.00742
5,0.13658,0.07645,0.06325,0.06325,0.0187,0.01445,0.01015,0.00818
6,0.14127,0.08292,0.07042,0.07042,0.0202,0.01548,0.01147,0.00916
7,0.14682,0.09057,0.07887,0.07887,0.02238,0.01705,0.01293,0.01041
8,0.15319,0.09925,0.08846,0.08846,0.02542,0.01905,0.01436,0.01173
9,0.16029,0.10873,0.09897,0.09897,0.02908,0.0214,0.0158,0.013175455
10,0.16802,0.11878,0.11016,0.11016,0.03389,0.02435,0.01746,0.01438
11,0.17627,0.12923,0.12181,0.12181,0.03963,0.02762,0.01951,0.01579
12,0.18495,0.13996,0.13378,0.13378,0.04732,0.03159,0.0222,0.01757
13,0.19403,0.15093,0.14599,0.14599,0.05901,0.03662,0.0259,0.01967
14,0.20344,0.16221,0.15842,0.15842,0.0888,0.0434,0.03139,0.02264
15,0.21313,0.17378,0.17107,0.17107,0.1532,0.0517,0.03944,0.02732
16,0.22305,0.18559,0.19633,0.19633,0.16219,0.06808,0.04957,0.0339
17,0.23319,0.19763,0.21312,0.21312,0.17135,0.16601,0.06279,0.04491
18,0.24352,0.2099,0.22804,0.22804,0.18067,0.17608,0.07873,0.05948
19,0.25403,0.22239,0.24261,0.24261,0.19033,0.18613,0.09526,0.08006
20,0.2648,0.2351,0.25581,0.25581,0.20202,0.19629,0.11524,0.10569
