alpha,1000,5000,10000,50000,100000,200000,500000,1000000
-20,-0.3944,-0.5949,-0.694118722,-0.550491827,-0.516406452,-0.530060314,-0.659212204,-0.817904326
-19,-0.3738,-0.5555,-0.714462,-0.557629029,-0.512159307,-0.522074783,-0.638212114,-0.776383687
-18,-0.3532,-0.516,-0.6205745,-0.56476623,-0.507912161,-0.514089251,-0.617212024,-0.734863047
-17,-0.3325,-0.4764,-0.5943816,-0.571903432,-0.503665016,-0.50610372,-0.596211934,-0.693342408
-16,-0.312,-0.4371,-0.5510946,-0.579040634,-0.499417871,-0.498118189,-0.575211844,-0.651821768
-15,-0.292,-0.3983,-0.5090911,-0.586177836,-0.495170726,-0.490132657,-0.554211754,-0.610301129
-14,-0.2727,-0.3601,-0.3770117,-0.593315038,-0.490923581,-0.482147126,-0.533211664,-0.568780489
-13,-0.2544,-0.3227,-0.3394429,-0.60045224,-0.486676436,-0.474161594,-0.512211574,-0.52725985
-12,-0.2375,-0.2899,-0.3020589,-0.607589442,-0.48242929,-0.466176063,-0.491211484,-0.48573921
-11,-0.2222,-0.2512,-0.2650481,-0.614726644,-0.478182145,-0.458190531,-0.470211394,-0.444218571
-10,-0.2091,-0.2174,-0.2286929,-0.621863846,-0.473935,-0.450205,-0.449211304,-0.402697931
-9,-0.1986,-0.185,-0.1931709,-0.531791026,-0.429229286,-0.426958333,-0.427204845,-0.409179586
-8,-0.1912,-0.1541,-0.1587534,-0.441718205,-0.4126,-0.403711667,-0.4198,-0.479
-7,-0.1881,-0.1257,-0.1643145,-0.3954,-0.3995,-0.4124,-0.4467,-0.3477
-6,-0.1904,-0.1016,-0.2505109,-0.389,-0.3891,-0.3993,-0.2881,-0.212
-5,-0.1952,-0.0859,-0.2984682,-0.3705,-0.3355,-0.2911,-0.1458,-0.0754
-4,-0.1724,-0.0859,-0.3283221,-0.2166,-0.1697,-0.1391,-0.0036,0.0531
-3,-0.1102,-0.1062,-0.3118615,-0.0746,-0.0413,0.0005,0.1457,0.1668
-2,-0.0343,0.0236,-0.2366083,0.0429,0.0688,0.1612,0.2764,0.2785
-1,0.0431,0.1306,0.05711262,0.1546,0.1727,0.3212,0.3941,0.3902
0,0.118,0.2226,0.1715531,0.2411,0.3203,0.4666,0.5048,0.502
1,0.189,0.3072,0.2618306,0.3268,0.4923,0.6034,0.6081,0.6056
2,0.2549,0.3854,0.3437252,0.4035,0.6564,0.7188,0.7151,0.7154
3,0.3157,0.457,0.4185166,0.5684,0.8027,0.8235,0.8227,0.8248
4,0.3709,0.5217,0.4863238,0.7282,0.9227,0.9272,0.9267,0.9288
5,0.4194,0.5785,0.5468173,0.9369,1.0219,1.0218,1.0172,1.0241
6,0.461,0.6258,0.5984209,1.0822,1.0856,1.0874,1.1065,1.1215
7,0.4958,0.6616,0.6387032,1.1177,1.1314,1.155,1.1954,1.2191
8,0.5239,0.6867,0.6653466,1.2258,1.2295,1.2342,1.2721,1.3096
9,0.5462,0.7082,0.6833984,1.2711,1.2943,1.3149,1.3445,1.385
10,0.5641,0.7316,0.7019726,1.239,1.2959,1.3524,1.4038,1.4621
11,0.5793,0.7583,0.7248096,1.0969,1.077,1.1626,1.4323,1.5214
12,0.5932,0.7887,0.7520257,1.062401877,0.951712833,1.0451,1.409,1.5236
13,0.607,0.8226,0.7822704,1.027903754,0.924964167,0.936497552,1.3096,1.5366
14,0.6212,0.8588,0.814348,0.993405632,0.898215501,0.910887762,1.1698,1.5152
15,0.6359,0.8967,0.8869736,0.958907509,0.871466834,0.885277972,1.13178862,1.4614
16,0.6511,0.9355,0.9296038,0.924409386,0.844718168,0.859668182,1.09377724,1.3648
17,0.6665,0.9746,0.9646851,0.889911263,0.817969502,0.834058391,1.05576586,1.315708688
18,0.6821,1.0136,0.9932753,0.855413141,0.791220835,0.808448601,1.01775448,1.266617376
19,0.6977,1.0522,1.02066,0.820915018,0.764472169,0.782838811,0.9797431,1.217526064
20,0.713,1.0903,0.991598174,0.786416895,0.737723503,0.75722902,0.941731721,1.168434752
